reservation_id,date_reservation,date_arrivee,region_hotel,ville,type_destination,hotel_id,categorie_hotel,segment_client,marche_origine,canal_reservation,moyen_transport,delai_reservation_jours,nuits,adultes,enfants,chambres,formule_repas,tarif_remboursable,type_acompte,prix_moyen_nuit_eur,remise_pct,montant_total_eur,client_type,reservations_passees,annulations_passees,demandes_speciales,modifications_reservation,jours_liste_attente,evenement_majeur,haute_saison_regionale,arrivee_weekend,agent_id,reservation_annulee
R007926,2024-09-06,2024-10-25,Sicilia,Palermo,insulaire_mixte,SIC-4-3,4,famille,Europe_Ouest,plateforme_en_ligne,ferry,49,6,2,,1,petit_dejeuner,oui,aucun,229.68,3,1336.74,fidele,2,0,0,0,0,0,1,1,AG035,0
R008550,2024-09-06,2024-09-29,Lazio,Roma,urbaine_culturelle,LAZ-5-2,5,affaires,Europe_Ouest,plateforme_en_ligne,train,23,2,2,1,1,petit_dejeuner,non,total,296.75,8,546.02,entreprise,8,1,1,1,0,0,1,0,AG037,0
R001912,2024-09-07,2024-09-13,Campania,Napoli,urbaine_cotiere,CAM-4-3,4,affaires,Ameriques,plateforme_en_ligne,avion_direct,6,2,2,0,1,petit_dejeuner,non,total,188.99,3,366.64,nouveau,0,0,3,0,0,0,1,1,AG016,0
R001998,2024-09-07,2024-10-12,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,affaires,Ameriques,plateforme_en_ligne,train,35,3,2,0,1,petit_dejeuner,oui,aucun,177.57,4,511.4,entreprise,5,1,2,0,0,0,0,1,AG029,1
R002194,2024-09-07,2024-09-15,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,groupe,Asie_Pacifique,telephone,avion_correspondance,8,4,4,0,3,petit_dejeuner,oui,partiel,238.81,5,2722.43,fidele,10,2,0,0,0,0,1,0,,0
R003263,2024-09-07,2024-09-28,Liguria,Genova,littorale,LIG-4-1,4,loisirs_couple,Italie,site_hotel,voiture,21,4,2,0,1,aucune,non,total,206.19,7,767.03,nouveau,0,0,1,1,0,0,1,1,,0
R004496,2024-09-07,2024-12-05,Lombardia,Milano,affaires_lacs,LOM-3-2,3,loisirs_couple,Europe_Centrale,site_hotel,train,89,2,2,0,1,aucune,oui,total,180.05,10,324.09,nouveau,0,0,1,1,0,0,0,0,,0
R005394,2024-09-07,2025-10-20,Sardegna,Cagliari,insulaire_balneaire,SAR-4-1,4,solo,Europe_Ouest,plateforme_en_ligne,avion_direct,408,3,1,0,1,petit_dejeuner,non,total,114.42,4,329.53,nouveau,0,0,1,0,0,0,0,0,AG032,0
R006130,2024-09-07,2024-12-17,Sicilia,Palermo,insulaire_mixte,SIC-5-1,5,loisirs_couple,Europe_Ouest,plateforme_en_ligne,voiture,101,3,2,0,1,petit_dejeuner,oui,partiel,,6,562.34,nouveau,0,0,0,0,0,0,0,0,AG001,0
R006555,2024-09-07,2024-09-18,Puglia,Bari,balneaire_rurale,PUG-4-2,4,loisirs_couple,Europe_Ouest,plateforme_en_ligne,avion_direct,11,7,2,0,1,pension_complete,non,partiel,143.56,5,954.67,fidele,9,1,1,0,0,0,1,0,AG026,0
R007638,2024-09-07,2024-10-06,Liguria,Genova,littorale,LIG-3-1,3,affaires,Europe_Ouest,site_hotel,train,29,3,2,0,1,aucune,non,aucun,111.55,2,327.96,nouveau,0,0,2,0,0,0,0,0,,0
R007804,2024-09-07,2024-10-30,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,solo,Italie,plateforme_en_ligne,voiture,53,4,1,0,1,petit_dejeuner,oui,aucun,147.93,5,562.13,fidele,3,0,0,0,0,0,0,0,AG015,0
R008095,2024-09-07,2024-10-01,Liguria,Genova,littorale,LIG-3-3,3,groupe,Europe_Centrale,telephone,train,24,4,3,0,4,petit_dejeuner,non,total,130.79,4,2008.93,nouveau,0,0,1,0,0,0,0,0,,0
R009446,2024-09-07,2024-10-04,Lombardia,Milano,affaires_lacs,LOM-3-2,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,avion_direct,27,5,2,0,1,aucune,oui,aucun,259.61,8,1194.21,nouveau,0,0,2,0,0,0,1,1,AG026,0
R009514,2024-09-07,2024-09-19,Lazio,Roma,urbaine_culturelle,LAZ-3-3,3,affaires,Ameriques,plateforme_en_ligne,train,12,2,2,0,1,petit_dejeuner,oui,partiel,317.99,8,585.1,nouveau,0,0,0,0,0,0,1,0,AG042,0
R000425,2024-09-08,2024-10-03,Sicilia,Palermo,insulaire_mixte,SIC-5-2,5,affaires,Italie,plateforme_en_ligne,avion_correspondance,25,3,2,0,1,aucune,oui,aucun,251.17,3,730.9,entreprise,7,1,1,0,0,0,1,0,AG014,0
R004103,2024-09-08,2024-09-29,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,groupe,Europe_Ouest,agence,voiture,21,5,4,0,2,petit_dejeuner,oui,partiel,272.31,8,2505.25,fidele,11,2,0,0,0,1,1,0,AG026,1
R004615,2024-09-08,2024-10-15,Veneto,Venezia,urbaine_littorale,VEN-5-3,5,loisirs_couple,Italie,site_hotel,voiture,37,7,2,0,1,petit_dejeuner,non,total,163.58,8,1053.46,nouveau,0,0,1,0,0,0,0,0,,0
R005122,2024-09-08,2024-09-24,Toscana,Firenze,culturelle_rurale,TOS-5-3,5,groupe,Italie,telephone,avion_direct,16,5,4,0,3,petit_dejeuner,oui,aucun,211.57,4,3046.61,nouveau,0,0,0,0,0,0,1,0,,0
R006508,2024-09-08,2024-11-11,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,loisirs_couple,Europe_Ouest,plateforme_en_ligne,train,64,5,2,0,1,petit_dejeuner,non,total,169.81,5,806.6,fidele,8,1,1,0,0,0,0,0,AG038,0
R009428,2024-09-08,2024-09-25,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,affaires,Europe_Ouest,plateforme_en_ligne,train,17,3,2,,1,petit_dejeuner,non,total,185.07,2,544.11,fidele,2,0,0,0,0,0,1,0,AG027,0
R001106,2024-09-09,2024-09-19,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,loisirs_couple,Asie_Pacifique,telephone,train,10,5,2,0,1,aucune,non,total,220.03,0,1100.15,nouveau,0,0,3,0,0,0,1,0,,0
R002044,2024-09-09,2024-10-02,Liguria,Genova,littorale,LIG-4-3,4,loisirs_couple,Europe_Centrale,agence,voiture,23,6,2,0,1,aucune,oui,aucun,154,0,924,fidele,1,0,2,1,0,0,0,0,AG041,0
R002466,2024-09-09,2024-10-14,Lombardia,Milano,affaires_lacs,LOM-4-2,4,solo,Italie,site_hotel,avion_direct,35,2,1,0,1,petit_dejeuner,oui,aucun,268.52,2,526.3,fidele,4,1,0,0,0,0,1,0,,0
R007415,2024-09-09,2024-10-18,Puglia,Bari,balneaire_rurale,PUG-3-2,3,solo,Italie,entreprise,avion_direct,39,2,1,0,1,demi_pension,non,total,108.8,7,202.37,nouveau,0,0,0,0,0,0,0,1,,0
R007645,2024-09-09,2024-10-14,Lombardia,Milano,affaires_lacs,LOM-4-3,4,famille,Europe_Centrale,agence,avion_direct,35,6,2,2,1,petit_dejeuner,oui,aucun,227.41,3,1323.53,nouveau,0,0,0,0,0,0,1,0,AG026,0
R002068,2024-09-10,2024-09-20,Puglia,Bari,balneaire_rurale,PUG-4-3,4,affaires,Europe_Ouest,site_hotel,avion_correspondance,10,1,2,0,1,petit_dejeuner,non,partiel,165.11,3,160.16,entreprise,1,0,1,0,0,0,1,1,,0
R002242,2024-09-10,2024-10-10,Lombardia,Milano,affaires_lacs,LOM-5-2,5,famille,Europe_Ouest,site_hotel,voiture,30,6,2,1,1,demi_pension,oui,partiel,315.1,8,1739.35,fidele,3,1,0,0,0,0,1,0,,0
R004948,2024-09-10,2024-09-19,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,famille,Ameriques,site_hotel,voiture,9,2,2,1,1,petit_dejeuner,oui,aucun,180.28,9,328.11,entreprise,6,1,1,0,0,0,1,0,,0
R005373,2024-09-10,2024-12-27,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,loisirs_couple,Europe_Ouest,agence,voiture,108,2,2,0,1,petit_dejeuner,oui,aucun,177.46,0,354.92,nouveau,0,0,1,0,0,1,0,1,AG025,0
R006484,2024-09-10,2024-10-02,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,affaires,Italie,site_hotel,train,22,1,2,0,1,petit_dejeuner,oui,aucun,155.91,4,149.67,nouveau,0,0,1,0,0,1,0,0,,0
R006794,2024-09-10,2024-09-30,Puglia,Bari,balneaire_rurale,PUG-3-3,3,solo,Europe_Ouest,site_hotel,voiture,20,2,1,0,1,aucune,oui,partiel,168.68,0,337.36,entreprise,9,1,0,1,0,0,1,0,,0
R007162,2024-09-10,2025-01-03,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-3,4,solo,Italie,site_hotel,train,115,5,1,0,1,petit_dejeuner,oui,aucun,283.12,0,1415.6,nouveau,0,0,2,0,0,0,1,1,,1
R007276,2024-09-10,2024-10-28,Toscana,Firenze,culturelle_rurale,TOS-4-2,4,famille,Europe_Ouest,plateforme_en_ligne,voiture,48,3,2,1,1,aucune,non,partiel,208.97,3,608.1,nouveau,0,0,1,0,0,0,0,0,AG038,0
R008274,2024-09-10,2024-09-15,Lombardia,Milano,affaires_lacs,LOM-4-3,4,affaires,Italie,plateforme_en_ligne,avion_direct,5,2,2,0,1,petit_dejeuner,non,partiel,297.47,6,559.24,entreprise,12,1,1,0,0,0,1,0,AG024,0
R008847,2024-09-10,2024-10-16,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-3,4,loisirs_couple,Italie,entreprise,train,36,4,2,,1,petit_dejeuner,oui,aucun,126.81,12,446.37,fidele,10,1,1,0,0,0,0,0,,0
R009179,2024-09-10,2024-11-24,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,loisirs_couple,Ameriques,plateforme_en_ligne,train,75,7,2,0,1,aucune,oui,partiel,144.8,6,952.78,fidele,5,1,1,0,0,0,0,0,AG037,0
R009230,2024-09-10,2024-09-21,Lombardia,Milano,affaires_lacs,LOM-4-3,4,loisirs_couple,Europe_Ouest,plateforme_en_ligne,train,11,2,2,0,1,petit_dejeuner,non,total,258.77,2,507.19,nouveau,0,0,0,0,0,0,1,1,AG006,1
R001232,2024-09-11,2024-10-12,Lombardia,Milano,affaires_lacs,LOM-5-3,5,groupe,Europe_Ouest,plateforme_en_ligne,train,31,3,6,0,4,aucune,oui,aucun,,2,3866.45,nouveau,0,0,1,1,0,0,1,1,AG042,0
R002698,2024-09-11,2024-10-04,Sardegna,Cagliari,insulaire_balneaire,SAR-4-2,4,solo,Ameriques,site_hotel,avion_correspondance,23,9,1,0,1,petit_dejeuner,oui,aucun,227.28,7,1902.33,nouveau,0,0,1,1,0,0,0,1,,1
R002789,2024-09-11,2024-11-20,Lombardia,Milano,affaires_lacs,LOM-3-3,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,voiture,70,3,2,0,1,petit_dejeuner,non,partiel,155.23,0,465.69,nouveau,0,0,0,0,0,0,0,0,AG040,0
R004654,2024-09-11,2024-10-05,Trentino-Alto_Adige,Bolzano,montagne,TRE-5-3,5,loisirs_couple,Europe_Centrale,agence,voiture,24,2,2,0,1,petit_dejeuner,non,total,174.51,6,328.08,nouveau,0,0,1,0,0,0,0,1,AG017,0
R005508,2024-09-11,2024-11-13,Toscana,Firenze,culturelle_rurale,TOS-4-2,4,loisirs_couple,Italie,agence,train,63,6,2,0,1,petit_dejeuner,oui,aucun,171.28,6,966.02,nouveau,0,0,1,0,0,0,0,0,AG018,1
R005562,2024-09-11,2024-10-30,Campania,Napoli,urbaine_cotiere,CAM-5-1,5,famille,Italie,agence,train,49,2,2,3,2,petit_dejeuner,oui,aucun,204.04,6,767.19,fidele,9,2,1,1,0,0,1,0,AG012,0
R005932,2024-09-11,2024-09-26,Trentino-Alto_Adige,Bolzano,montagne,TRE-5-1,5,affaires,Italie,plateforme_en_ligne,avion_correspondance,15,2,2,0,1,aucune,oui,partiel,219.96,1,435.52,fidele,11,1,0,0,0,0,0,0,AG020,0
R006501,2024-09-11,2024-10-12,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,groupe,Europe_Ouest,site_hotel,voiture,31,2,3,0,4,aucune,oui,partiel,168.53,1,1334.76,fidele,11,1,0,0,0,0,1,1,,0
R006781,2024-09-11,2024-10-02,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,famille,Italie,site_hotel,avion_direct,21,7,2,3,2,aucune,oui,partiel,136.66,9,1741.05,nouveau,0,0,1,0,0,1,0,0,,0
R007237,2024-09-11,2024-10-17,Puglia,Bari,balneaire_rurale,PUG-3-3,3,loisirs_couple,Europe_Ouest,agence,train,36,7,2,0,1,petit_dejeuner,oui,aucun,101.12,3,686.6,nouveau,0,0,0,1,0,0,0,0,AG003,1
R008891,2024-09-11,2025-03-11,Sardegna,Cagliari,insulaire_balneaire,SAR-4-3,4,loisirs_couple,Ameriques,plateforme_en_ligne,ferry,181,7,2,0,1,demi_pension,oui,partiel,135.16,4,908.28,nouveau,0,0,0,0,0,0,0,0,AG040,1
R000468,2024-09-12,2024-10-06,Sardegna,Cagliari,insulaire_balneaire,SAR-4-3,4,loisirs_couple,Europe_Ouest,agence,avion_direct,24,6,2,0,1,aucune,non,total,171.8,0,1030.8,nouveau,0,0,1,0,0,0,0,0,AG031,0
R002811,2024-09-12,2024-09-25,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,loisirs_couple,Italie,entreprise,voiture,13,2,2,0,1,pension_complete,oui,aucun,174.34,10,313.81,nouveau,0,0,1,1,0,0,1,0,,0
R003222,2024-09-12,2024-12-17,Veneto,Venezia,urbaine_littorale,VEN-4-1,4,groupe,Europe_Centrale,plateforme_en_ligne,avion_direct,96,2,4,0,2,petit_dejeuner,oui,aucun,242.62,7,902.55,nouveau,0,0,0,0,0,0,0,0,AG016,1
R004890,2024-09-12,2024-09-30,Lombardia,Milano,affaires_lacs,LOM-4-3,4,loisirs_couple,Europe_Ouest,agence,avion_direct,18,6,2,0,1,demi_pension,oui,aucun,325.51,7,1816.35,nouveau,0,0,1,0,0,0,1,0,AG040,0
R004997,2024-09-12,2024-09-21,Trentino-Alto_Adige,Bolzano,montagne,TRE-5-1,5,affaires,Europe_Ouest,agence,voiture,9,2,2,0,1,petit_dejeuner,oui,partiel,244.6,7,454.96,nouveau,0,0,0,0,0,0,0,1,AG024,0
R006590,2024-09-12,2024-11-15,Campania,Napoli,urbaine_cotiere,CAM-4-2,4,loisirs_couple,Italie,plateforme_en_ligne,train,64,3,2,0,1,petit_dejeuner,oui,aucun,165.28,3,480.96,nouveau,0,0,0,0,0,0,0,1,AG020,0
R006870,2024-09-12,2024-10-15,Veneto,Venezia,urbaine_littorale,VEN-3-2,3,famille,Italie,site_hotel,avion_direct,33,7,2,1,1,aucune,non,total,194.13,5,1290.96,nouveau,0,0,0,1,0,0,0,0,,0
R006984,2024-09-12,2024-09-17,Lombardia,Milano,affaires_lacs,LOM-4-3,4,affaires,Europe_Centrale,agence,train,5,1,2,0,1,petit_dejeuner,non,partiel,211.97,4,203.49,nouveau,0,0,0,0,0,0,1,0,AG020,1
R007802,2024-09-12,2024-10-11,Sicilia,Palermo,insulaire_mixte,SIC-5-1,5,solo,Italie,plateforme_en_ligne,voiture,29,9,1,1,1,petit_dejeuner,non,total,191.21,8,1583.22,nouveau,0,0,0,1,0,0,1,1,AG013,0
R008712,2024-09-12,2024-10-05,Lombardia,Milano,affaires_lacs,LOM-3-3,3,groupe,Italie,site_hotel,train,23,4,5,0,4,petit_dejeuner,oui,aucun,230.44,0,3687.04,nouveau,0,0,1,1,0,0,1,1,,0
R000278,2024-09-13,2024-10-16,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,affaires,Italie,telephone,voiture,33,1,2,0,1,pension_complete,oui,aucun,,5,155.18,nouveau,0,0,0,1,0,0,0,0,,0
R000361,2024-09-13,2024-10-26,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,solo,Italie,plateforme_en_ligne,train,43,7,1,0,1,aucune,oui,aucun,268.12,5,1783,nouveau,0,0,1,0,0,0,1,1,AG029,1
R001115,2024-09-13,2024-09-23,Liguria,Genova,littorale,LIG-3-1,3,solo,Italie,entreprise,voiture,10,4,1,0,1,petit_dejeuner,oui,aucun,151.15,12,532.05,nouveau,0,0,1,1,0,0,1,0,,0
R001963,2024-09-13,2024-10-16,Puglia,Bari,balneaire_rurale,PUG-4-3,4,famille,Europe_Ouest,site_hotel,train,33,6,2,1,1,aucune,non,total,125.32,6,706.8,nouveau,0,0,0,1,0,0,0,0,,0
R002455,2024-09-13,2024-10-26,Liguria,Genova,littorale,LIG-3-3,3,affaires,Italie,telephone,voiture,43,3,2,0,1,demi_pension,oui,aucun,178.19,8,491.8,nouveau,0,0,1,0,0,0,0,1,,1
R002766,2024-09-13,2024-09-20,Veneto,Venezia,urbaine_littorale,VEN-3-1,3,loisirs_couple,Europe_Ouest,agence,avion_direct,7,2,2,0,1,petit_dejeuner,oui,aucun,279.17,4,536.01,fidele,2,0,1,0,0,0,1,1,AG016,0
R003248,2024-09-13,2024-09-19,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,affaires,Europe_Ouest,plateforme_en_ligne,train,6,2,2,1,1,petit_dejeuner,oui,aucun,234.98,1,465.26,entreprise,6,1,0,0,0,0,1,0,AG015,0
R003837,2024-09-13,2024-10-02,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,affaires,Europe_Centrale,plateforme_en_ligne,train,19,3,2,0,1,aucune,oui,aucun,174.26,4,501.87,nouveau,0,0,0,1,0,0,0,0,AG008,0
R004928,2024-09-13,2024-10-05,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,affaires,Italie,entreprise,voiture,22,3,2,0,1,petit_dejeuner,non,total,202.54,9,552.93,nouveau,0,0,0,0,0,0,1,1,,0
R008016,2024-09-13,2024-10-23,Campania,Napoli,urbaine_cotiere,CAM-3-3,3,famille,Italie,plateforme_en_ligne,train,40,5,2,1,1,petit_dejeuner,oui,partiel,,3,879.98,fidele,7,1,1,0,13,0,1,0,AG016,1
R009749,2024-09-13,2024-09-18,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,affaires,Europe_Ouest,plateforme_en_ligne,train,5,2,2,1,1,aucune,oui,aucun,210.65,8,387.6,nouveau,0,0,2,0,0,0,1,0,AG038,1
R000448,2024-09-14,2024-12-03,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,solo,Europe_Centrale,site_hotel,avion_direct,80,6,1,0,1,aucune,oui,partiel,195.94,3,1140.37,nouveau,0,0,0,0,0,1,0,0,,1
R003934,2024-09-14,2024-11-06,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-2,4,famille,Italie,plateforme_en_ligne,voiture,53,2,2,1,1,petit_dejeuner,oui,aucun,140.24,2,274.87,nouveau,0,0,1,0,0,0,0,0,AG030,0
R004651,2024-09-14,2024-10-07,Liguria,Genova,littorale,LIG-4-2,4,loisirs_couple,Europe_Centrale,site_hotel,voiture,23,7,2,0,1,petit_dejeuner,oui,aucun,185.12,3,1256.96,fidele,7,1,2,1,0,1,0,0,,0
R004735,2024-09-14,2024-10-08,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,famille,Europe_Ouest,entreprise,avion_direct,24,2,2,3,2,aucune,oui,aucun,178.98,9,651.49,nouveau,0,0,1,0,0,0,0,0,,0
R007423,2024-09-14,2024-10-11,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,famille,Italie,plateforme_en_ligne,avion_direct,27,4,2,2,1,petit_dejeuner,oui,aucun,172.8,1,684.29,fidele,3,0,0,1,0,0,0,1,AG029,0
R001572,2024-09-15,2024-09-25,Veneto,Venezia,urbaine_littorale,VEN-5-1,5,affaires,,plateforme_en_ligne,avion_direct,10,1,2,0,1,petit_dejeuner,non,total,197.96,4,190.04,entreprise,2,0,,0,0,0,1,0,AG029,0
R001858,2024-09-15,2024-09-22,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,affaires,Italie,site_hotel,train,7,3,2,0,1,petit_dejeuner,oui,partiel,208.2,4,599.62,entreprise,11,2,0,0,0,0,1,0,,0
R003110,2024-09-15,2024-10-11,Lombardia,Milano,affaires_lacs,LOM-4-3,4,loisirs_couple,Europe_Centrale,agence,train,26,7,2,0,1,aucune,oui,aucun,186.81,8,1203.06,nouveau,0,0,0,0,0,0,1,1,AG023,0
R003267,2024-09-15,2024-10-24,Toscana,Firenze,culturelle_rurale,TOS-5-2,5,loisirs_couple,Europe_Ouest,plateforme_en_ligne,voiture,39,7,2,0,1,demi_pension,non,total,173.65,0,1215.55,nouveau,0,0,1,1,0,0,0,0,AG033,0
R007664,2024-09-15,2024-10-29,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-1,3,loisirs_couple,Europe_Ouest,site_hotel,voiture,44,3,2,0,1,aucune,oui,aucun,149.47,4,430.47,fidele,3,0,2,0,0,0,0,0,,0
R008721,2024-09-15,2024-10-30,Sardegna,Cagliari,insulaire_balneaire,SAR-5-3,5,loisirs_couple,Italie,plateforme_en_ligne,ferry,45,5,2,0,1,petit_dejeuner,oui,aucun,184.24,4,884.35,nouveau,0,0,0,0,0,0,0,0,AG027,0
R000719,2024-09-16,2024-12-29,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,famille,Italie,telephone,train,104,4,2,3,2,petit_dejeuner,oui,aucun,151.42,0,1211.36,fidele,7,1,0,0,0,0,0,0,,0
R002505,2024-09-16,2024-11-27,Veneto,Venezia,urbaine_littorale,VEN-5-3,5,solo,Italie,agence,train,72,7,1,0,1,aucune,non,aucun,197.81,1,1370.82,nouveau,0,0,1,0,0,0,0,0,AG021,0
R003974,2024-09-16,2024-09-23,Puglia,Bari,balneaire_rurale,PUG-3-2,3,affaires,Italie,site_hotel,avion_direct,7,1,2,0,1,pension_complete,oui,partiel,148.85,6,139.92,entreprise,1,0,1,0,0,0,1,0,,0
R004566,2024-09-16,2024-10-06,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,famille,Europe_Centrale,plateforme_en_ligne,train,20,6,2,1,1,aucune,oui,partiel,140.58,1,835.05,nouveau,0,0,3,0,0,0,0,0,AG012,1
R005518,2024-09-16,2024-09-27,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,affaires,Europe_Ouest,site_hotel,train,11,3,2,0,1,demi_pension,oui,total,253.31,8,699.14,fidele,7,1,0,0,0,1,1,1,,1
R007550,2024-09-16,2024-10-20,Sardegna,Cagliari,insulaire_balneaire,SAR-4-3,4,famille,Europe_Ouest,site_hotel,avion_direct,34,7,2,1,1,demi_pension,non,total,143.34,5,953.21,nouveau,0,0,0,1,0,0,0,0,,0
R009068,2024-09-16,2024-10-06,Toscana,Firenze,culturelle_rurale,TOS-4-2,4,loisirs_couple,Italie,site_hotel,train,20,7,2,0,1,petit_dejeuner,oui,aucun,137.04,5,911.32,nouveau,0,0,0,0,0,0,0,0,,1
R000422,2024-09-17,2024-10-04,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,loisirs_couple,Europe_Ouest,entreprise,avion_correspondance,17,4,2,0,1,demi_pension,oui,partiel,146.32,5,556.02,nouveau,0,0,1,1,0,1,0,1,,0
R000571,2024-09-17,2024-09-29,Liguria,Genova,littorale,LIG-4-1,4,affaires,Italie,plateforme_en_ligne,voiture,12,3,2,0,1,petit_dejeuner,oui,aucun,184.22,5,525.03,fidele,9,1,0,0,0,0,1,0,AG006,0
R001337,2024-09-17,2024-10-28,Lazio,Roma,urbaine_culturelle,LAZ-5-3,5,loisirs_couple,Europe_Ouest,plateforme_en_ligne,train,41,2,2,0,1,demi_pension,oui,aucun,256.73,7,477.52,nouveau,0,0,1,0,0,0,1,0,AG027,0
R002925,2024-09-17,2024-10-04,Veneto,Venezia,urbaine_littorale,VEN-3-2,3,famille,Italie,entreprise,train,17,6,2,2,1,petit_dejeuner,oui,aucun,254.13,14,1311.31,fidele,1,0,1,0,0,1,0,1,,0
R004341,2024-09-17,2024-10-05,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-1,3,famille,Europe_Centrale,plateforme_en_ligne,train,18,3,2,2,1,petit_dejeuner,oui,partiel,136.4,6,384.65,fidele,8,1,1,0,0,0,0,1,AG022,0
R004691,2024-09-17,2024-11-08,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,solo,Europe_Centrale,agence,voiture,52,7,1,0,1,aucune,oui,aucun,142.45,7,927.35,fidele,11,1,0,0,0,0,0,1,AG037,1
R005070,2024-09-17,2024-11-04,Sicilia,Palermo,insulaire_mixte,SIC-4-2,4,famille,Ameriques,telephone,avion_direct,48,7,2,2,1,petit_dejeuner,oui,aucun,138.66,0,970.62,nouveau,0,0,0,0,0,0,0,0,,1
R007993,2024-09-17,2024-10-05,Lombardia,Milano,affaires_lacs,LOM-4-2,4,groupe,Europe_Ouest,agence,avion_direct,18,5,4,0,2,demi_pension,oui,aucun,294.19,0,2941.9,fidele,2,0,0,1,0,0,1,1,AG024,0
R000909,2024-09-18,2024-12-26,Lombardia,Milano,affaires_lacs,LOM-3-3,3,famille,Europe_Ouest,plateforme_en_ligne,voiture,99,3,2,1,1,aucune,oui,aucun,230.9,4,664.99,fidele,8,1,0,0,0,0,0,0,AG021,0
R000978,2024-09-18,2024-10-06,Lazio,Roma,urbaine_culturelle,LAZ-5-1,5,affaires,Europe_Ouest,plateforme_en_ligne,avion_correspondance,18,1,2,0,1,aucune,oui,partiel,266.47,7,247.82,entreprise,2,0,2,1,0,0,1,0,AG006,0
R001220,2024-09-18,2024-10-02,Liguria,Genova,littorale,LIG-3-3,3,affaires,Europe_Centrale,telephone,train,14,25,2,0,1,aucune,oui,aucun,,4,4067.28,nouveau,0,0,0,1,0,0,0,0,,0
R005433,2024-09-18,2024-10-06,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,loisirs_couple,Europe_Ouest,site_hotel,avion_direct,18,4,2,0,1,petit_dejeuner,oui,aucun,155.04,1,613.96,nouveau,0,0,0,0,0,0,0,0,,0
R006367,2024-09-18,2024-10-15,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,solo,Italie,plateforme_en_ligne,avion_direct,27,4,1,1,1,demi_pension,oui,partiel,173.78,1,688.17,fidele,2,0,2,0,0,0,0,0,AG028,1
R001171,2024-09-19,2024-10-18,Liguria,Genova,littorale,LIG-4-3,4,solo,Europe_Ouest,telephone,voiture,29,7,1,0,1,aucune,oui,aucun,169.66,2,1163.87,fidele,1,0,0,0,0,0,0,1,,0
R003160,2024-09-19,2024-10-16,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,groupe,Italie,site_hotel,voiture,27,4,5,0,4,petit_dejeuner,oui,aucun,292.27,5,4442.5,nouveau,0,0,2,0,0,1,1,0,,1
R004156,2024-09-19,2024-10-17,Lazio,Roma,urbaine_culturelle,LAZ-5-3,5,solo,Europe_Ouest,entreprise,voiture,28,5,1,0,1,aucune,non,partiel,215.94,14,928.54,nouveau,0,0,0,1,0,0,1,0,,0
R004769,2024-09-19,2024-10-17,Campania,Napoli,urbaine_cotiere,CAM-5-1,5,famille,Asie_Pacifique,entreprise,train,28,5,2,,1,aucune,oui,aucun,220.56,5,1047.66,nouveau,0,0,0,3,0,0,1,0,,1
R006548,2024-09-19,2024-10-11,Campania,Napoli,urbaine_cotiere,CAM-4-2,4,affaires,Europe_Ouest,agence,avion_direct,22,2,2,0,1,pension_complete,non,total,193.73,2,379.71,entreprise,3,0,0,0,0,0,1,1,AG033,0
R006998,2024-09-19,2024-09-28,Sicilia,Palermo,insulaire_mixte,SIC-4-3,4,affaires,Italie,entreprise,avion_direct,9,5,2,0,1,aucune,oui,aucun,227.22,13,988.41,nouveau,0,0,1,0,0,0,1,1,,0
